id,repo,provenance,tier,score_real,score_synthetic
grafana_grafana__125716,grafana/grafana,agent,substantive,1,2
grafana_grafana__125719,grafana/grafana,human,substantive,1,2
grafana_grafana__125719,grafana/grafana,human,substantive,0,0
grafana_grafana__125719,grafana/grafana,human,substantive,0,0
grafana_grafana__125719,grafana/grafana,human,substantive,1,2
grafana_grafana__125780,grafana/grafana,agent,substantive,2,2
grafana_grafana__125780,grafana/grafana,agent,substantive,2,1
grafana_grafana__125780,grafana/grafana,agent,substantive,2,2
grafana_grafana__125796,grafana/grafana,human,substantive,2,2
grafana_grafana__125796,grafana/grafana,human,substantive,2,2
grafana_grafana__125796,grafana/grafana,human,substantive,0,2
grafana_grafana__125809,grafana/grafana,agent,substantive,2,2
grafana_grafana__125809,grafana/grafana,agent,substantive,2,2
grafana_grafana__125809,grafana/grafana,agent,substantive,2,2
grafana_grafana__125811,grafana/grafana,agent,substantive,0,1
grafana_grafana__125811,grafana/grafana,agent,substantive,2,1
grafana_grafana__125811,grafana/grafana,agent,substantive,0,1
grafana_grafana__125811,grafana/grafana,agent,substantive,0,1
grafana_grafana__125813,grafana/grafana,agent,substantive,2,2
grafana_grafana__125813,grafana/grafana,agent,substantive,1,1
grafana_grafana__125813,grafana/grafana,agent,substantive,2,1
grafana_grafana__125813,grafana/grafana,agent,substantive,2,2
grafana_grafana__125816,grafana/grafana,agent,substantive,2,1
grafana_grafana__125816,grafana/grafana,agent,substantive,2,1
grafana_grafana__125816,grafana/grafana,agent,substantive,2,1
grafana_grafana__125816,grafana/grafana,agent,substantive,2,2
grafana_grafana__125864,grafana/grafana,human,substantive,1,2
grafana_grafana__125864,grafana/grafana,human,substantive,2,2
grafana_grafana__125864,grafana/grafana,human,substantive,0,0
grafana_grafana__125926,grafana/grafana,agent,substantive,1,1
grafana_grafana__125926,grafana/grafana,agent,substantive,2,1
grafana_grafana__125926,grafana/grafana,agent,substantive,1,1
grafana_grafana__125945,grafana/grafana,agent,substantive,2,1
grafana_grafana__125945,grafana/grafana,agent,substantive,2,1
grafana_grafana__125945,grafana/grafana,agent,substantive,2,2
grafana_grafana__125972,grafana/grafana,agent,substantive,1,2
grafana_grafana__125972,grafana/grafana,agent,substantive,2,2
grafana_grafana__125972,grafana/grafana,agent,substantive,1,1
grafana_grafana__125978,grafana/grafana,agent,substantive,2,2
grafana_grafana__125978,grafana/grafana,agent,substantive,1,2
grafana_grafana__125978,grafana/grafana,agent,substantive,0,2
grafana_grafana__125986,grafana/grafana,agent,substantive,0,2
grafana_grafana__125986,grafana/grafana,agent,substantive,0,1
grafana_grafana__125986,grafana/grafana,agent,substantive,0,1
grafana_grafana__126002,grafana/grafana,human,empty,0,2
grafana_grafana__126002,grafana/grafana,human,empty,0,0
grafana_grafana__126002,grafana/grafana,human,empty,0,1
grafana_grafana__126042,grafana/grafana,agent,substantive,1,2
grafana_grafana__126042,grafana/grafana,agent,substantive,2,1
grafana_grafana__126042,grafana/grafana,agent,substantive,2,0
grafana_grafana__126104,grafana/grafana,agent,substantive,2,2
grafana_grafana__126104,grafana/grafana,agent,substantive,2,2
grafana_grafana__126104,grafana/grafana,agent,substantive,1,1
grafana_grafana__126109,grafana/grafana,agent,substantive,1,2
grafana_grafana__126109,grafana/grafana,agent,substantive,1,1
grafana_grafana__126109,grafana/grafana,agent,substantive,1,2
grafana_grafana__126122,grafana/grafana,agent,substantive,2,2
grafana_grafana__126122,grafana/grafana,agent,substantive,1,2
grafana_grafana__126122,grafana/grafana,agent,substantive,1,1
grafana_grafana__126126,grafana/grafana,agent,substantive,2,2
grafana_grafana__126126,grafana/grafana,agent,substantive,2,2
grafana_grafana__126126,grafana/grafana,agent,substantive,0,1
grafana_grafana__126126,grafana/grafana,agent,substantive,0,1
grafana_grafana__126197,grafana/grafana,agent,substantive,2,2
grafana_grafana__126197,grafana/grafana,agent,substantive,2,1
grafana_grafana__126197,grafana/grafana,agent,substantive,2,2
grafana_grafana__126198,grafana/grafana,agent,empty,0,2
grafana_grafana__126198,grafana/grafana,agent,empty,1,2
grafana_grafana__126198,grafana/grafana,agent,empty,0,1
grafana_grafana__126201,grafana/grafana,human,substantive,1,2
grafana_grafana__126201,grafana/grafana,human,substantive,0,0
grafana_grafana__126201,grafana/grafana,human,substantive,1,2
grafana_grafana__126264,grafana/grafana,agent,substantive,2,1
grafana_grafana__126264,grafana/grafana,agent,substantive,2,2
grafana_grafana__126264,grafana/grafana,agent,substantive,1,2
grafana_grafana__126268,grafana/grafana,human,substantive,2,0
grafana_grafana__126268,grafana/grafana,human,substantive,0,0
grafana_grafana__126268,grafana/grafana,human,substantive,2,2
grafana_grafana__126296,grafana/grafana,human,substantive,1,2
grafana_grafana__126296,grafana/grafana,human,substantive,1,2
grafana_grafana__126296,grafana/grafana,human,substantive,0,2
grafana_grafana__126307,grafana/grafana,agent,substantive,1,1
grafana_grafana__126307,grafana/grafana,agent,substantive,1,2
grafana_grafana__126307,grafana/grafana,agent,substantive,2,1
grafana_grafana__126319,grafana/grafana,agent,substantive,1,2
grafana_grafana__126319,grafana/grafana,agent,substantive,1,2
grafana_grafana__126319,grafana/grafana,agent,substantive,2,1
grafana_grafana__126319,grafana/grafana,agent,substantive,1,0
grafana_grafana__126380,grafana/grafana,agent,substantive,1,2
grafana_grafana__126380,grafana/grafana,agent,substantive,1,2
grafana_grafana__126380,grafana/grafana,agent,substantive,1,1
grafana_grafana__126390,grafana/grafana,agent,substantive,2,1
grafana_grafana__126390,grafana/grafana,agent,substantive,1,2
grafana_grafana__126390,grafana/grafana,agent,substantive,1,2
grafana_grafana__126404,grafana/grafana,agent,substantive,2,2
grafana_grafana__126404,grafana/grafana,agent,substantive,1,2
grafana_grafana__126404,grafana/grafana,agent,substantive,1,2
grafana_grafana__126416,grafana/grafana,agent,substantive,2,2
grafana_grafana__126416,grafana/grafana,agent,substantive,2,2
grafana_grafana__126416,grafana/grafana,agent,substantive,2,1
grafana_grafana__126416,grafana/grafana,agent,substantive,0,2
grafana_grafana__126566,grafana/grafana,agent,substantive,2,2
grafana_grafana__126566,grafana/grafana,agent,substantive,0,2
grafana_grafana__126566,grafana/grafana,agent,substantive,2,1
grafana_grafana__126593,grafana/grafana,human,empty,1,2
grafana_grafana__126593,grafana/grafana,human,empty,0,2
grafana_grafana__126593,grafana/grafana,human,empty,0,1
grafana_grafana__126602,grafana/grafana,agent,substantive,1,2
grafana_grafana__126602,grafana/grafana,agent,substantive,1,1
grafana_grafana__126602,grafana/grafana,agent,substantive,1,2
grafana_grafana__126626,grafana/grafana,human,trivial,0,1
grafana_grafana__126626,grafana/grafana,human,trivial,0,0
grafana_grafana__126626,grafana/grafana,human,trivial,0,1
grafana_grafana__126642,grafana/grafana,agent,substantive,1,2
grafana_grafana__126642,grafana/grafana,agent,substantive,2,2
grafana_grafana__126642,grafana/grafana,agent,substantive,2,1
grafana_grafana__126655,grafana/grafana,agent,substantive,1,2
grafana_grafana__126655,grafana/grafana,agent,substantive,0,2
grafana_grafana__126655,grafana/grafana,agent,substantive,1,2
grafana_grafana__126660,grafana/grafana,agent,substantive,2,2
grafana_grafana__126660,grafana/grafana,agent,substantive,2,2
grafana_grafana__126660,grafana/grafana,agent,substantive,2,2
grafana_grafana__126740,grafana/grafana,agent,substantive,2,2
grafana_grafana__126740,grafana/grafana,agent,substantive,0,2
grafana_grafana__126740,grafana/grafana,agent,substantive,0,1
grafana_grafana__126740,grafana/grafana,agent,substantive,1,1
grafana_grafana__126781,grafana/grafana,agent,substantive,2,2
grafana_grafana__126781,grafana/grafana,agent,substantive,2,1
grafana_grafana__126781,grafana/grafana,agent,substantive,2,1
grafana_grafana__126810,grafana/grafana,human,empty,1,1
grafana_grafana__126810,grafana/grafana,human,empty,0,1
grafana_grafana__126810,grafana/grafana,human,empty,0,2
grafana_grafana__126822,grafana/grafana,agent,substantive,2,2
grafana_grafana__126822,grafana/grafana,agent,substantive,2,1
grafana_grafana__126822,grafana/grafana,agent,substantive,2,2
grafana_grafana__126822,grafana/grafana,agent,substantive,1,2
grafana_grafana__126860,grafana/grafana,agent,substantive,1,2
grafana_grafana__126860,grafana/grafana,agent,substantive,2,2
grafana_grafana__126860,grafana/grafana,agent,substantive,1,1
grafana_grafana__126927,grafana/grafana,agent,substantive,2,2
grafana_grafana__126927,grafana/grafana,agent,substantive,2,1
grafana_grafana__126927,grafana/grafana,agent,substantive,2,1
grafana_grafana__126947,grafana/grafana,agent,substantive,2,2
grafana_grafana__126947,grafana/grafana,agent,substantive,0,0
grafana_grafana__126947,grafana/grafana,agent,substantive,0,1
grafana_grafana__127123,grafana/grafana,agent,substantive,2,2
grafana_grafana__127123,grafana/grafana,agent,substantive,1,2
grafana_grafana__127123,grafana/grafana,agent,substantive,1,2
grafana_grafana__127128,grafana/grafana,agent,substantive,2,1
grafana_grafana__127128,grafana/grafana,agent,substantive,2,1
grafana_grafana__127128,grafana/grafana,agent,substantive,2,1
grafana_grafana__127207,grafana/grafana,agent,trivial,0,2
grafana_grafana__127207,grafana/grafana,agent,trivial,0,2
grafana_grafana__127207,grafana/grafana,agent,trivial,1,2
grafana_grafana__127226,grafana/grafana,human,empty,1,2
grafana_grafana__127226,grafana/grafana,human,empty,1,2
grafana_grafana__127226,grafana/grafana,human,empty,1,1
grafana_grafana__127226,grafana/grafana,human,empty,1,2
grafana_grafana__127231,grafana/grafana,agent,substantive,2,2
grafana_grafana__127231,grafana/grafana,agent,substantive,0,0
grafana_grafana__127231,grafana/grafana,agent,substantive,1,2
grafana_grafana__127240,grafana/grafana,human,substantive,1,0
grafana_grafana__127240,grafana/grafana,human,substantive,1,2
grafana_grafana__127240,grafana/grafana,human,substantive,1,2
grafana_grafana__127258,grafana/grafana,agent,substantive,2,2
grafana_grafana__127258,grafana/grafana,agent,substantive,2,2
grafana_grafana__127258,grafana/grafana,agent,substantive,2,2
grafana_grafana__127262,grafana/grafana,agent,substantive,1,1
grafana_grafana__127262,grafana/grafana,agent,substantive,2,1
grafana_grafana__127262,grafana/grafana,agent,substantive,0,0
grafana_grafana__127262,grafana/grafana,agent,substantive,1,1
grafana_grafana__127275,grafana/grafana,agent,trivial,1,2
grafana_grafana__127275,grafana/grafana,agent,trivial,1,2
grafana_grafana__127275,grafana/grafana,agent,trivial,1,2
grafana_grafana__127318,grafana/grafana,agent,substantive,2,1
grafana_grafana__127318,grafana/grafana,agent,substantive,2,1
grafana_grafana__127318,grafana/grafana,agent,substantive,2,1
grafana_grafana__127349,grafana/grafana,agent,substantive,0,1
grafana_grafana__127349,grafana/grafana,agent,substantive,1,1
grafana_grafana__127349,grafana/grafana,agent,substantive,0,1
grafana_grafana__127455,grafana/grafana,agent,substantive,0,1
grafana_grafana__127455,grafana/grafana,agent,substantive,0,1
grafana_grafana__127455,grafana/grafana,agent,substantive,1,2
grafana_grafana__127474,grafana/grafana,agent,substantive,1,1
grafana_grafana__127474,grafana/grafana,agent,substantive,1,1
grafana_grafana__127474,grafana/grafana,agent,substantive,0,1
grafana_grafana__127523,grafana/grafana,agent,substantive,2,2
grafana_grafana__127523,grafana/grafana,agent,substantive,2,2
grafana_grafana__127523,grafana/grafana,agent,substantive,2,2
grafana_grafana__127528,grafana/grafana,agent,substantive,2,1
grafana_grafana__127528,grafana/grafana,agent,substantive,2,1
grafana_grafana__127528,grafana/grafana,agent,substantive,2,0
grafana_grafana__127552,grafana/grafana,agent,substantive,2,2
grafana_grafana__127552,grafana/grafana,agent,substantive,2,2
grafana_grafana__127552,grafana/grafana,agent,substantive,1,2
grafana_grafana__127640,grafana/grafana,human,empty,0,2
grafana_grafana__127640,grafana/grafana,human,empty,0,2
grafana_grafana__127640,grafana/grafana,human,empty,0,2
grafana_grafana__127641,grafana/grafana,agent,substantive,2,2
grafana_grafana__127641,grafana/grafana,agent,substantive,1,2
grafana_grafana__127641,grafana/grafana,agent,substantive,2,2
grafana_grafana__127702,grafana/grafana,agent,substantive,1,2
grafana_grafana__127702,grafana/grafana,agent,substantive,0,2
grafana_grafana__127702,grafana/grafana,agent,substantive,2,2
grafana_grafana__127739,grafana/grafana,agent,substantive,2,2
grafana_grafana__127739,grafana/grafana,agent,substantive,2,1
grafana_grafana__127739,grafana/grafana,agent,substantive,2,2
grafana_grafana__127754,grafana/grafana,agent,substantive,2,2
grafana_grafana__127754,grafana/grafana,agent,substantive,2,2
grafana_grafana__127754,grafana/grafana,agent,substantive,0,2
grafana_grafana__127762,grafana/grafana,agent,substantive,1,1
grafana_grafana__127762,grafana/grafana,agent,substantive,2,1
grafana_grafana__127762,grafana/grafana,agent,substantive,0,0
grafana_grafana__127778,grafana/grafana,agent,substantive,2,2
grafana_grafana__127778,grafana/grafana,agent,substantive,2,2
grafana_grafana__127778,grafana/grafana,agent,substantive,2,2
grafana_grafana__127783,grafana/grafana,agent,substantive,2,2
grafana_grafana__127783,grafana/grafana,agent,substantive,2,2
grafana_grafana__127783,grafana/grafana,agent,substantive,2,2
grafana_grafana__127871,grafana/grafana,agent,substantive,0,0
grafana_grafana__127871,grafana/grafana,agent,substantive,1,2
grafana_grafana__127902,grafana/grafana,agent,substantive,2,2
grafana_grafana__127902,grafana/grafana,agent,substantive,2,2
grafana_grafana__127902,grafana/grafana,agent,substantive,2,2
grafana_grafana__127936,grafana/grafana,agent,substantive,2,2
grafana_grafana__127936,grafana/grafana,agent,substantive,2,1
grafana_grafana__127936,grafana/grafana,agent,substantive,2,2
grafana_grafana__127972,grafana/grafana,agent,substantive,0,1
grafana_grafana__127972,grafana/grafana,agent,substantive,0,2
grafana_grafana__127972,grafana/grafana,agent,substantive,1,2
grafana_grafana__127972,grafana/grafana,agent,substantive,1,2
grafana_grafana__128068,grafana/grafana,agent,substantive,0,2
grafana_grafana__128068,grafana/grafana,agent,substantive,0,2
grafana_grafana__128068,grafana/grafana,agent,substantive,0,2
grafana_grafana__128080,grafana/grafana,agent,substantive,2,2
grafana_grafana__128080,grafana/grafana,agent,substantive,2,1
grafana_grafana__128080,grafana/grafana,agent,substantive,2,2
grafana_grafana__128100,grafana/grafana,agent,substantive,2,1
grafana_grafana__128100,grafana/grafana,agent,substantive,2,2
grafana_grafana__128100,grafana/grafana,agent,substantive,1,2
grafana_grafana__128114,grafana/grafana,agent,substantive,2,2
grafana_grafana__128114,grafana/grafana,agent,substantive,2,2
grafana_grafana__128114,grafana/grafana,agent,substantive,2,2
grafana_grafana__128130,grafana/grafana,agent,substantive,2,2
grafana_grafana__128130,grafana/grafana,agent,substantive,2,2
grafana_grafana__128130,grafana/grafana,agent,substantive,2,1
grafana_grafana__128135,grafana/grafana,agent,substantive,2,2
grafana_grafana__128135,grafana/grafana,agent,substantive,1,1
grafana_grafana__128135,grafana/grafana,agent,substantive,2,2
grafana_grafana__128181,grafana/grafana,agent,substantive,2,1
grafana_grafana__128181,grafana/grafana,agent,substantive,0,2
grafana_grafana__128181,grafana/grafana,agent,substantive,0,0
grafana_grafana__128195,grafana/grafana,agent,substantive,2,2
grafana_grafana__128195,grafana/grafana,agent,substantive,2,2
grafana_grafana__128195,grafana/grafana,agent,substantive,0,1
grafana_grafana__128353,grafana/grafana,agent,substantive,2,2
grafana_grafana__128353,grafana/grafana,agent,substantive,1,2
grafana_grafana__128353,grafana/grafana,agent,substantive,2,2
grafana_grafana__128354,grafana/grafana,agent,substantive,2,1
grafana_grafana__128354,grafana/grafana,agent,substantive,2,2
grafana_grafana__128354,grafana/grafana,agent,substantive,2,2
grafana_grafana__128429,grafana/grafana,agent,substantive,1,1
grafana_grafana__128429,grafana/grafana,agent,substantive,1,2
grafana_grafana__128429,grafana/grafana,agent,substantive,2,2
grafana_grafana__128429,grafana/grafana,agent,substantive,0,0
grafana_grafana__128501,grafana/grafana,agent,substantive,1,2
grafana_grafana__128501,grafana/grafana,agent,substantive,1,2
grafana_grafana__128501,grafana/grafana,agent,substantive,0,0
grafana_grafana__128522,grafana/grafana,agent,substantive,2,2
grafana_grafana__128522,grafana/grafana,agent,substantive,2,2
grafana_grafana__128522,grafana/grafana,agent,substantive,2,2
grafana_grafana__128523,grafana/grafana,agent,substantive,2,2
grafana_grafana__128523,grafana/grafana,agent,substantive,2,2
grafana_grafana__128523,grafana/grafana,agent,substantive,2,1
grafana_grafana__128532,grafana/grafana,agent,substantive,1,2
grafana_grafana__128532,grafana/grafana,agent,substantive,1,2
grafana_grafana__128532,grafana/grafana,agent,substantive,2,2
grafana_grafana__128549,grafana/grafana,agent,substantive,2,2
grafana_grafana__128549,grafana/grafana,agent,substantive,1,1
grafana_grafana__128549,grafana/grafana,agent,substantive,1,2
grafana_grafana__128628,grafana/grafana,agent,substantive,2,2
grafana_grafana__128628,grafana/grafana,agent,substantive,1,2
grafana_grafana__128628,grafana/grafana,agent,substantive,2,1
grafana_grafana__128658,grafana/grafana,agent,substantive,2,2
grafana_grafana__128658,grafana/grafana,agent,substantive,1,2
grafana_grafana__128658,grafana/grafana,agent,substantive,1,2
grafana_grafana__128665,grafana/grafana,agent,substantive,0,0
grafana_grafana__128665,grafana/grafana,agent,substantive,1,2
grafana_grafana__128665,grafana/grafana,agent,substantive,0,0
grafana_grafana__128689,grafana/grafana,agent,substantive,2,2
grafana_grafana__128689,grafana/grafana,agent,substantive,0,2
grafana_grafana__128689,grafana/grafana,agent,substantive,0,2
grafana_grafana__128706,grafana/grafana,agent,substantive,2,0
grafana_grafana__128706,grafana/grafana,agent,substantive,1,1
grafana_grafana__128706,grafana/grafana,agent,substantive,0,1
grafana_grafana__128724,grafana/grafana,agent,substantive,2,1
grafana_grafana__128724,grafana/grafana,agent,substantive,2,2
grafana_grafana__128724,grafana/grafana,agent,substantive,2,1
grafana_grafana__128766,grafana/grafana,agent,substantive,2,2
grafana_grafana__128766,grafana/grafana,agent,substantive,2,2
grafana_grafana__128766,grafana/grafana,agent,substantive,1,1
grafana_grafana__128790,grafana/grafana,agent,substantive,0,2
grafana_grafana__128790,grafana/grafana,agent,substantive,0,2
grafana_grafana__128790,grafana/grafana,agent,substantive,1,1
grafana_grafana__128796,grafana/grafana,agent,substantive,2,2
grafana_grafana__128796,grafana/grafana,agent,substantive,2,2
grafana_grafana__128796,grafana/grafana,agent,substantive,2,2
grafana_grafana__128845,grafana/grafana,agent,substantive,2,1
grafana_grafana__128845,grafana/grafana,agent,substantive,0,2
grafana_grafana__128845,grafana/grafana,agent,substantive,0,0
grafana_grafana__128881,grafana/grafana,human,substantive,1,2
grafana_grafana__128881,grafana/grafana,human,substantive,0,1
grafana_grafana__128881,grafana/grafana,human,substantive,0,0
grafana_grafana__128950,grafana/grafana,agent,substantive,2,1
grafana_grafana__128950,grafana/grafana,agent,substantive,2,1
grafana_grafana__128950,grafana/grafana,agent,substantive,1,0
grafana_grafana__129038,grafana/grafana,agent,substantive,2,2
grafana_grafana__129038,grafana/grafana,agent,substantive,1,1
grafana_grafana__129038,grafana/grafana,agent,substantive,1,2
grafana_grafana__129058,grafana/grafana,agent,trivial,1,2
grafana_grafana__129058,grafana/grafana,agent,trivial,1,2
grafana_grafana__129058,grafana/grafana,agent,trivial,1,2
grafana_grafana__129131,grafana/grafana,human,substantive,2,2
grafana_grafana__129131,grafana/grafana,human,substantive,1,2
grafana_grafana__129131,grafana/grafana,human,substantive,0,2
grafana_grafana__129185,grafana/grafana,agent,substantive,0,0
grafana_grafana__129185,grafana/grafana,agent,substantive,0,0
grafana_grafana__129185,grafana/grafana,agent,substantive,1,1
grafana_grafana__129206,grafana/grafana,agent,substantive,2,2
grafana_grafana__129206,grafana/grafana,agent,substantive,2,2
grafana_grafana__129206,grafana/grafana,agent,substantive,1,2
grafana_grafana__129207,grafana/grafana,human,substantive,1,2
grafana_grafana__129207,grafana/grafana,human,substantive,1,2
grafana_grafana__129207,grafana/grafana,human,substantive,1,2
grafana_grafana__129229,grafana/grafana,human,trivial,1,2
grafana_grafana__129229,grafana/grafana,human,trivial,1,2
grafana_grafana__129229,grafana/grafana,human,trivial,1,2
grafana_grafana__129298,grafana/grafana,agent,substantive,2,2
grafana_grafana__129298,grafana/grafana,agent,substantive,2,1
grafana_grafana__129298,grafana/grafana,agent,substantive,1,1
grafana_grafana__129387,grafana/grafana,agent,trivial,0,2
grafana_grafana__129387,grafana/grafana,agent,trivial,0,2
grafana_grafana__129387,grafana/grafana,agent,trivial,0,0
grafana_grafana__129390,grafana/grafana,agent,substantive,2,1
grafana_grafana__129390,grafana/grafana,agent,substantive,2,2
grafana_grafana__129390,grafana/grafana,agent,substantive,1,1
grafana_grafana__129394,grafana/grafana,agent,substantive,2,2
grafana_grafana__129394,grafana/grafana,agent,substantive,1,1
grafana_grafana__129394,grafana/grafana,agent,substantive,1,2
grafana_grafana__129441,grafana/grafana,agent,substantive,1,1
grafana_grafana__129441,grafana/grafana,agent,substantive,2,1
grafana_grafana__129441,grafana/grafana,agent,substantive,2,0
grafana_grafana__129441,grafana/grafana,agent,substantive,1,1
grafana_grafana__129458,grafana/grafana,agent,substantive,2,2
grafana_grafana__129458,grafana/grafana,agent,substantive,2,1
grafana_grafana__129458,grafana/grafana,agent,substantive,2,1
grafana_grafana__129512,grafana/grafana,human,trivial,0,2
grafana_grafana__129512,grafana/grafana,human,trivial,0,2
grafana_grafana__129512,grafana/grafana,human,trivial,0,2
grafana_grafana__129530,grafana/grafana,human,substantive,2,2
grafana_grafana__129530,grafana/grafana,human,substantive,1,2
grafana_grafana__129530,grafana/grafana,human,substantive,1,2
grafana_grafana__89766,grafana/grafana,human,empty,0,0
grafana_grafana__89766,grafana/grafana,human,empty,0,1
grafana_grafana__89766,grafana/grafana,human,empty,0,1
grafana_grafana__90369,grafana/grafana,human,empty,0,1
grafana_grafana__90369,grafana/grafana,human,empty,0,2
grafana_grafana__90369,grafana/grafana,human,empty,0,2
grafana_grafana__90418,grafana/grafana,human,empty,0,2
grafana_grafana__90418,grafana/grafana,human,empty,1,2
grafana_grafana__90418,grafana/grafana,human,empty,0,1
grafana_grafana__90536,grafana/grafana,human,empty,1,2
grafana_grafana__90536,grafana/grafana,human,empty,0,2
grafana_grafana__90536,grafana/grafana,human,empty,1,0
grafana_grafana__90563,grafana/grafana,human,substantive,1,2
grafana_grafana__90563,grafana/grafana,human,substantive,1,2
grafana_grafana__90563,grafana/grafana,human,substantive,1,2
grafana_grafana__90991,grafana/grafana,human,trivial,0,2
grafana_grafana__90991,grafana/grafana,human,trivial,0,2
grafana_grafana__90991,grafana/grafana,human,trivial,1,2
grafana_grafana__91548,grafana/grafana,human,empty,1,2
grafana_grafana__91548,grafana/grafana,human,empty,1,2
grafana_grafana__91548,grafana/grafana,human,empty,0,2
grafana_grafana__91688,grafana/grafana,human,trivial,0,2
grafana_grafana__91688,grafana/grafana,human,trivial,0,1
grafana_grafana__91849,grafana/grafana,human,empty,0,2
grafana_grafana__91849,grafana/grafana,human,empty,0,1
grafana_grafana__91849,grafana/grafana,human,empty,1,2
grafana_grafana__92006,grafana/grafana,human,empty,0,1
grafana_grafana__92006,grafana/grafana,human,empty,0,1
grafana_grafana__92006,grafana/grafana,human,empty,0,1
grafana_grafana__92572,grafana/grafana,human,substantive,0,2
grafana_grafana__92572,grafana/grafana,human,substantive,0,0
grafana_grafana__92572,grafana/grafana,human,substantive,0,0
grafana_grafana__92649,grafana/grafana,human,trivial,1,2
grafana_grafana__92649,grafana/grafana,human,trivial,0,2
grafana_grafana__92649,grafana/grafana,human,trivial,0,1
grafana_grafana__92759,grafana/grafana,human,substantive,1,2
grafana_grafana__92759,grafana/grafana,human,substantive,0,2
grafana_grafana__92759,grafana/grafana,human,substantive,0,2
grafana_grafana__92995,grafana/grafana,human,substantive,2,2
grafana_grafana__92995,grafana/grafana,human,substantive,0,2
grafana_grafana__92995,grafana/grafana,human,substantive,0,0
grafana_grafana__93000,grafana/grafana,human,trivial,1,2
grafana_grafana__93000,grafana/grafana,human,trivial,0,2
grafana_grafana__93000,grafana/grafana,human,trivial,1,2
grafana_grafana__93032,grafana/grafana,human,trivial,1,2
grafana_grafana__93032,grafana/grafana,human,trivial,0,2
grafana_grafana__93032,grafana/grafana,human,trivial,0,2
grafana_grafana__93032,grafana/grafana,human,trivial,1,2
grafana_grafana__93448,grafana/grafana,human,empty,0,2
grafana_grafana__93448,grafana/grafana,human,empty,0,2
grafana_grafana__93448,grafana/grafana,human,empty,0,2
grafana_grafana__93622,grafana/grafana,human,empty,0,2
grafana_grafana__93622,grafana/grafana,human,empty,0,2
grafana_grafana__93622,grafana/grafana,human,empty,1,2
grafana_grafana__93744,grafana/grafana,human,trivial,0,2
grafana_grafana__93744,grafana/grafana,human,trivial,0,1
grafana_grafana__93744,grafana/grafana,human,trivial,0,1
grafana_grafana__93753,grafana/grafana,human,substantive,1,2
grafana_grafana__93753,grafana/grafana,human,substantive,1,2
grafana_grafana__93753,grafana/grafana,human,substantive,1,2
grafana_grafana__93861,grafana/grafana,human,trivial,0,2
grafana_grafana__93861,grafana/grafana,human,trivial,0,1
grafana_grafana__93861,grafana/grafana,human,trivial,0,2
grafana_grafana__94086,grafana/grafana,human,trivial,0,2
grafana_grafana__94086,grafana/grafana,human,trivial,0,1
grafana_grafana__94086,grafana/grafana,human,trivial,0,2
grafana_grafana__94366,grafana/grafana,human,trivial,0,2
grafana_grafana__94366,grafana/grafana,human,trivial,0,2
grafana_grafana__94366,grafana/grafana,human,trivial,0,0
grafana_grafana__94366,grafana/grafana,human,trivial,1,2
grafana_grafana__94633,grafana/grafana,human,empty,0,1
grafana_grafana__94633,grafana/grafana,human,empty,0,2
grafana_grafana__94680,grafana/grafana,human,trivial,0,2
grafana_grafana__94680,grafana/grafana,human,trivial,0,1
grafana_grafana__94680,grafana/grafana,human,trivial,0,0
grafana_grafana__95215,grafana/grafana,human,trivial,0,2
grafana_grafana__95215,grafana/grafana,human,trivial,0,1
grafana_grafana__95215,grafana/grafana,human,trivial,1,1
grafana_grafana__95215,grafana/grafana,human,trivial,0,0
grafana_grafana__95239,grafana/grafana,human,substantive,0,2
grafana_grafana__95239,grafana/grafana,human,substantive,1,2
grafana_grafana__95239,grafana/grafana,human,substantive,0,2
grafana_grafana__95631,grafana/grafana,human,trivial,0,2
grafana_grafana__95631,grafana/grafana,human,trivial,0,2
grafana_grafana__95631,grafana/grafana,human,trivial,0,1
grafana_grafana__95691,grafana/grafana,human,empty,0,1
grafana_grafana__95691,grafana/grafana,human,empty,0,1
grafana_grafana__95691,grafana/grafana,human,empty,0,1
grafana_grafana__95691,grafana/grafana,human,empty,0,1
grafana_grafana__95891,grafana/grafana,human,trivial,0,2
grafana_grafana__95891,grafana/grafana,human,trivial,0,2
grafana_grafana__96057,grafana/grafana,human,trivial,1,2
grafana_grafana__96057,grafana/grafana,human,trivial,0,2
grafana_grafana__96057,grafana/grafana,human,trivial,0,2
grafana_grafana__96523,grafana/grafana,human,substantive,1,2
grafana_grafana__96523,grafana/grafana,human,substantive,1,1
grafana_grafana__96523,grafana/grafana,human,substantive,0,2
grafana_grafana__96609,grafana/grafana,human,trivial,1,2
grafana_grafana__96609,grafana/grafana,human,trivial,0,2
grafana_grafana__96609,grafana/grafana,human,trivial,1,2
grafana_grafana__96827,grafana/grafana,human,trivial,0,1
grafana_grafana__96827,grafana/grafana,human,trivial,0,2
grafana_grafana__96827,grafana/grafana,human,trivial,1,2
grafana_grafana__96922,grafana/grafana,human,trivial,0,2
grafana_grafana__96922,grafana/grafana,human,trivial,0,2
grafana_grafana__96922,grafana/grafana,human,trivial,0,2
grafana_grafana__97103,grafana/grafana,human,empty,1,2
grafana_grafana__97103,grafana/grafana,human,empty,1,2
grafana_grafana__97103,grafana/grafana,human,empty,1,2
grafana_grafana__97136,grafana/grafana,human,substantive,1,2
grafana_grafana__97136,grafana/grafana,human,substantive,0,2
